iter	phi	mu	r	Density	Potential
0	0	0.15625	896000	2600	-342089
0	0	0.15625	904000	2600	-338500
0	0	0.15625	912000	2600	-334884
0	0	0.15625	920000	2600	-331306
0	0	0.15625	928000	2600	-327723
0	0	0.15625	936000	0	-324186
0	0	0.15625	944000	0	-320668
0	0	0.15625	952000	0	-317205
0	0	0.15625	960000	0	-313784
0	0	0.15625	968000	0	-310443
0	0	0.15625	976000	0	-307181
0	0	0.15625	984000	0	-303993
0	0	0.15625	992000	0	-300878
0	0	0.15625	1e+06	0	-297832
0	0	0.15625	1.008e+06	0	-294854
0	0	0.15625	1.016e+06	0	-291941
0	0	0.15625	1.024e+06	0	-289091
0	0	0.1875	0	2600	-541661
0	0	0.1875	8000	2600	-541668
0	0	0.1875	16000	2600	-541597
0	0	0.1875	24000	2600	-541539
0	0	0.1875	32000	2600	-541403
0	0	0.1875	40000	2600	-541282
0	0	0.1875	48000	2600	-541081
0	0	0.1875	56000	2600	-540895
0	0	0.1875	64000	2600	-540630
0	0	0.1875	72000	2600	-540380
0	0	0.1875	80000	2600	-540051
0	0	0.1875	88000	2600	-539736
0	0	0.1875	96000	2600	-539342
0	0	0.1875	104000	2600	-538963
0	0	0.1875	112000	2600	-538505
0	0	0.1875	120000	2600	-538061
0	0	0.1875	128000	2600	-537539
0	0	0.1875	136000	2600	-537031
0	0	0.1875	144000	2600	-536444
0	0	0.1875	152000	2600	-535871
0	0	0.1875	160000	2600	-535220
0	0	0.1875	168000	2600	-534583
0	0	0.1875	176000	2600	-533868
0	0	0.1875	184000	2600	-533166
0	0	0.1875	192000	2600	-532386
0	0	0.1875	200000	2600	-531621
0	0	0.1875	208000	2600	-530776
0	0	0.1875	216000	2600	-529946
0	0	0.1875	224000	2600	-529038
0	0	0.1875	232000	2600	-528143
0	0	0.1875	240000	2600	-527170
0	0	0.1875	248000	2600	-526211
0	0	0.1875	256000	2600	-525174
0	0	0.1875	264000	2600	-524150
0	0	0.1875	272000	2600	-523049
0	0	0.1875	280000	2600	-521961
0	0	0.1875	288000	2600	-520795
0	0	0.1875	296000	2600	-519643
0	0	0.1875	304000	2600	-518412
0	0	0.1875	312000	2600	-517196
0	0	0.1875	320000	2600	-515901
0	0	0.1875	328000	2600	-514620
0	0	0.1875	336000	2600	-513261
0	0	0.1875	344000	2600	-511916
0	0	0.1875	352000	2600	-510493
0	0	0.1875	360000	2600	-509083
0	0	0.1875	368000	2600	-507595
0	0	0.1875	376000	2600	-506121
0	0	0.1875	384000	2600	-504569
0	0	0.1875	392000	2600	-503031
0	0	0.1875	400000	2600	-501415
0	0	0.1875	408000	2600	-499813
0	0	0.1875	416000	2600	-498132
0	0	0.1875	424000	2600	-496465
0	0	0.1875	432000	2600	-494721
0	0	0.1875	440000	2600	-492990
0	0	0.1875	448000	2600	-491182
0	0	0.1875	456000	2600	-489387
0	0	0.1875	464000	2600	-487515
0	0	0.1875	472000	2600	-485657
0	0	0.1875	480000	2600	-483722
0	0	0.1875	488000	2600	-481801
0	0	0.1875	496000	2600	-479804
0	0	0.1875	504000	2600	-477818
0	0	0.1875	512000	2600	-475749
0	0	0.1875	520000	2600	-473697
0	0	0.1875	528000	2600	-471568
0	0	0.1875	536000	2600	-469455
0	0	0.1875	544000	2600	-467259
0	0	0.1875	552000	2600	-465075
0	0	0.1875	560000	2600	-462805
0	0	0.1875	568000	2600	-460551
0	0	0.1875	576000	2600	-458223
0	0	0.1875	584000	2600	-455912
0	0	0.1875	592000	2600	-453529
0	0	0.1875	600000	2600	-451163
0	0	0.1875	608000	2600	-448723
0	0	0.1875	616000	2600	-446299
0	0	0.1875	624000	2600	-443793
0	0	0.1875	632000	2600	-441299
0	0	0.1875	640000	2600	-438721
0	0	0.1875	648000	2600	-436155
0	0	0.1875	656000	2600	-433501
0	0	0.1875	664000	2600	-430860
0	0	0.1875	672000	2600	-428134
0	0	0.1875	680000	2600	-425419
0	0	0.1875	688000	2600	-422624
0	0	0.1875	696000	2600	-419846
0	0	0.1875	704000	2600	-416993
0	0	0.1875	712000	2600	-414156
0	0	0.1875	720000	2600	-411250
0	0	0.1875	728000	2600	-408361
0	0	0.1875	736000	2600	-405403
0	0	0.1875	744000	2600	-402464
0	0	0.1875	752000	2600	-399456
0	0	0.1875	760000	2600	-396468
0	0	0.1875	768000	2600	-393400
0	0	0.1875	776000	2600	-390348
0	0	0.1875	784000	2600	-387214
0	0	0.1875	792000	2600	-384094
0	0	0.1875	800000	2600	-380890
0	0	0.1875	808000	2600	-377694
0	0	0.1875	816000	2600	-374404
0	0	0.1875	824000	2600	-371121
0	0	0.1875	832000	2600	-367739
0	0	0.1875	840000	2600	-364362
0	0	0.1875	848000	2600	-360897
0	0	0.1875	856000	2600	-357442
0	0	0.1875	864000	2600	-353901
0	0	0.1875	872000	2600	-350369
0	0	0.1875	880000	2600	-346777
0	0	0.1875	888000	2600	-343202
0	0	0.1875	896000	2600	-339576
0	0	0.1875	904000	2600	-335974
0	0	0.1875	912000	2600	-332367
0	0	0.1875	920000	0	-328807
0	0	0.1875	928000	0	-325267
0	0	0.1875	936000	0	-321784
0	0	0.1875	944000	0	-318350
0	0	0.1875	952000	0	-314981
0	0	0.1875	960000	0	-311672
0	0	0.1875	968000	0	-308435
0	0	0.1875	976000	0	-305270
0	0	0.1875	984000	0	-302172
0	0	0.1875	992000	0	-299141
0	0	0.1875	1e+06	0	-296175
0	0	0.1875	1.008e+06	0	-293271
0	0	0.1875	1.016e+06	0	-290427
0	0	0.1875	1.024e+06	0	-287642
0	0	0.21875	0	2600	-541661
0	0	0.21875	8000	2600	-541668
0	0	0.21875	16000	2600	-541596
0	0	0.21875	24000	2600	-541537
0	0	0.21875	32000	2600	-541400
0	0	0.21875	40000	2600	-541276
0	0	0.21875	48000	2600	-541073
0	0	0.21875	56000	2600	-540884
0	0	0.21875	64000	2600	-540615
0	0	0.21875	72000	2600	-540361
0	0	0.21875	80000	2600	-540027
0	0	0.21875	88000	2600	-539707
0	0	0.21875	96000	2600	-539309
0	0	0.21875	104000	2600	-538923
0	0	0.21875	112000	2600	-538459
0	0	0.21875	120000	2600	-538009
0	0	0.21875	128000	2600	-537479
0	0	0.21875	136000	2600	-536963
0	0	0.21875	144000	2600	-536368
0	0	0.21875	152000	2600	-535787
0	0	0.21875	160000	2600	-535127
0	0	0.21875	168000	2600	-534480
0	0	0.21875	176000	2600	-533755
0	0	0.21875	184000	2600	-533043
0	0	0.21875	192000	2600	-532252
0	0	0.21875	200000	2600	-531475
0	0	0.21875	208000	2600	-530619
0	0	0.21875	216000	2600	-529776
0	0	0.21875	224000	2600	-528855
0	0	0.21875	232000	2600	-527947
0	0	0.21875	240000	2600	-526960
0	0	0.21875	248000	2600	-525987
0	0	0.21875	256000	2600	-524935
0	0	0.21875	264000	2600	-523896
0	0	0.21875	272000	2600	-522779
0	0	0.21875	280000	2600	-521675
0	0	0.21875	288000	2600	-520493
0	0	0.21875	296000	2600	-519324
0	0	0.21875	304000	2600	-518076
0	0	0.21875	312000	2600	-516841
0	0	0.21875	320000	2600	-515528
0	0	0.21875	328000	2600	-514228
0	0	0.21875	336000	2600	-512850
0	0	0.21875	344000	2600	-511485
0	0	0.21875	352000	2600	-510041
0	0	0.21875	360000	2600	-508611
0	0	0.21875	368000	2600	-507102
0	0	0.21875	376000	2600	-505606
0	0	0.21875	384000	2600	-504032
0	0	0.21875	392000	2600	-502471
0	0	0.21875	400000	2600	-500832
0	0	0.21875	408000	2600	-499206
0	0	0.21875	416000	2600	-497501
0	0	0.21875	424000	2600	-495810
0	0	0.21875	432000	2600	-494040
0	0	0.21875	440000	2600	-492284
0	0	0.21875	448000	2600	-490449
0	0	0.21875	456000	2600	-488628
0	0	0.21875	464000	2600	-486729
0	0	0.21875	472000	2600	-484843
0	0	0.21875	480000	2600	-482879
0	0	0.21875	488000	2600	-480930
0	0	0.21875	496000	2600	-478902
0	0	0.21875	504000	2600	-476887
0	0	0.21875	512000	2600	-474789
0	0	0.21875	520000	2600	-472707
0	0	0.21875	528000	2600	-470546
0	0	0.21875	536000	2600	-468401
0	0	0.21875	544000	2600	-466173
0	0	0.21875	552000	2600	-463958
0	0	0.21875	560000	2600	-461658
0	0	0.21875	568000	2600	-459372
0	0	0.21875	576000	2600	-457013
0	0	0.21875	584000	2600	-454668
0	0	0.21875	592000	2600	-452251
0	0	0.21875	600000	2600	-449849
0	0	0.21875	608000	2600	-447371
0	0	0.21875	616000	2600	-444907
0	0	0.21875	624000	2600	-442361
0	0	0.21875	632000	2600	-439827
0	0	0.21875	640000	2600	-437210
0	0	0.21875	648000	2600	-434603
0	0	0.21875	656000	2600	-431912
0	0	0.21875	664000	2600	-429233
0	0	0.21875	672000	2600	-426470
0	0	0.21875	680000	2600	-423720
0	0	0.21875	688000	2600	-420891
0	0	0.21875	696000	2600	-418078
0	0	0.21875	704000	2600	-415191
0	0	0.21875	712000	2600	-412319
0	0	0.21875	720000	2600	-409377
0	0	0.21875	728000	2600	-406451
0	0	0.21875	736000	2600	-403452
0	0	0.21875	744000	2600	-400470
0	0	0.21875	752000	2600	-397417
0	0	0.21875	760000	2600	-394381
0	0	0.21875	768000	2600	-391262
0	0	0.21875	776000	2600	-388156
0	0	0.21875	784000	2600	-384966
0	0	0.21875	792000	2600	-381787
0	0	0.21875	800000	2600	-378520
0	0	0.21875	808000	2600	-375263
0	0	0.21875	816000	2600	-371912
0	0	0.21875	824000	2600	-368569
0	0	0.21875	832000	2600	-365128
0	0	0.21875	840000	2600	-361694
0	0	0.21875	848000	2600	-358181
0	0	0.21875	856000	2600	-354680
0	0	0.21875	864000	2600	-351104
0	0	0.21875	872000	2600	-347542
0	0	0.21875	880000	2600	-343938
0	0	0.21875	888000	2600	-340356
0	0	0.21875	896000	2600	-336742
0	0	0.21875	904000	0	-333158
0	0	0.21875	912000	0	-329588
0	0	0.21875	920000	0	-326072
0	0	0.21875	928000	0	-322596
0	0	0.21875	936000	0	-319184
0	0	0.21875	944000	0	-315845
0	0	0.21875	952000	0	-312575
0	0	0.21875	960000	0	-309379
0	0	0.21875	968000	0	-306248
0	0	0.21875	976000	0	-303181
0	0	0.21875	984000	0	-300177
0	0	0.21875	992000	0	-297233
0	0	0.21875	1e+06	0	-294348
0	0	0.21875	1.008e+06	0	-291521
0	0	0.21875	1.016e+06	0	-288749
0	0	0.21875	1.024e+06	0	-286033
0	0	0.25	0	2600	-541661
0	0	0.25	8000	2600	-541668
0	0	0.25	16000	2600	-541595
0	0	0.25	24000	2600	-541535
0	0	0.25	32000	2600	-541395
0	0	0.25	40000	2600	-541269
0	0	0.25	48000	2600	-541063
0	0	0.25	56000	2600	-540871
0	0	0.25	64000	2600	-540598
0	0	0.25	72000	2600	-540339
0	0	0.25	80000	2600	-540001
0	0	0.25	88000	2600	-539675
0	0	0.25	96000	2600	-539270
0	0	0.25	104000	2600	-538878
0	0	0.25	112000	2600	-538407
0	0	0.25	120000	2600	-537948
0	0	0.25	128000	2600	-537411
0	0	0.25	136000	2600	-536886
0	0	0.25	144000	2600	-536282
0	0	0.25	152000	2600	-535690
0	0	0.25	160000	2600	-535020
0	0	0.25	168000	2600	-534362
0	0	0.25	176000	2600	-533625
0	0	0.25	184000	2600	-532901
0	0	0.25	192000	2600	-532098
0	0	0.25	200000	2600	-531308
0	0	0.25	208000	2600	-530438
0	0	0.25	216000	2600	-529581
0	0	0.25	224000	2600	-528645
0	0	0.25	232000	2600	-527722
0	0	0.25	240000	2600	-526719
0	0	0.25	248000	2600	-525730
0	0	0.25	256000	2600	-524660
0	0	0.25	264000	2600	-523605
0	0	0.25	272000	2600	-522469
0	0	0.25	280000	2600	-521347
0	0	0.25	288000	2600	-520145
0	0	0.25	296000	2600	-518957
0	0	0.25	304000	2600	-517688
0	0	0.25	312000	2600	-516433
0	0	0.25	320000	2600	-515099
0	0	0.25	328000	2600	-513778
0	0	0.25	336000	2600	-512377
0	0	0.25	344000	2600	-510989
0	0	0.25	352000	2600	-509522
0	0	0.25	360000	2600	-508068
0	0	0.25	368000	2600	-506534
0	0	0.25	376000	2600	-505014
0	0	0.25	384000	2600	-503414
0	0	0.25	392000	2600	-501827
0	0	0.25	400000	2600	-500161
0	0	0.25	408000	2600	-498508
0	0	0.25	416000	2600	-496775
0	0	0.25	424000	2600	-495056
0	0	0.25	432000	2600	-493257
0	0	0.25	440000	2600	-491471
0	0	0.25	448000	2600	-489606
0	0	0.25	456000	2600	-487754
0	0	0.25	464000	2600	-485823
0	0	0.25	472000	2600	-483905
0	0	0.25	480000	2600	-481908
0	0	0.25	488000	2600	-479925
0	0	0.25	496000	2600	-477862
0	0	0.25	504000	2600	-475812
0	0	0.25	512000	2600	-473680
0	0	0.25	520000	2600	-471563
0	0	0.25	528000	2600	-469367
0	0	0.25	536000	2600	-467183
0	0	0.25	544000	2600	-464919
0	0	0.25	552000	2600	-462668
0	0	0.25	560000	2600	-460335
0	0	0.25	568000	2600	-458015
0	0	0.25	576000	2600	-455620
0	0	0.25	584000	2600	-453238
0	0	0.25	592000	2600	-450779
0	0	0.25	600000	2600	-448334
0	0	0.25	608000	2600	-445809
0	0	0.25	616000	2600	-443297
0	0	0.25	624000	2600	-440703
0	0	0.25	632000	2600	-438120
0	0	0.25	640000	2600	-435457
0	0	0.25	648000	2600	-432805
0	0	0.25	656000	2600	-430071
0	0	0.25	664000	2600	-427351
0	0	0.25	672000	2600	-424551
0	0	0.25	680000	2600	-421763
0	0	0.25	688000	2600	-418900
0	0	0.25	696000	2600	-416052
0	0	0.25	704000	2600	-413128
0	0	0.25	712000	2600	-410218
0	0	0.25	720000	2600	-407234
0	0	0.25	728000	2600	-404264
0	0	0.25	736000	2600	-401215
0	0	0.25	744000	2600	-398180
0	0	0.25	752000	2600	-395067
0	0	0.25	760000	2600	-391968
0	0	0.25	768000	2600	-388782
0	0	0.25	776000	2600	-385607
0	0	0.25	784000	2600	-382344
0	0	0.25	792000	2600	-379092
0	0	0.25	800000	2600	-375750
0	0	0.25	808000	2600	-372419
0	0	0.25	816000	2600	-368999
0	0	0.25	824000	2600	-365592
0	0	0.25	832000	2600	-362095
0	0	0.25	840000	2600	-358608
0	0	0.25	848000	2600	-355057
0	0	0.25	856000	2600	-351524
0	0	0.25	864000	2600	-347937
0	0	0.25	872000	2600	-344369
0	0	0.25	880000	2600	-340782
0	0	0.25	888000	0	-337224
0	0	0.25	896000	0	-333656
0	0	0.25	904000	0	-330122
0	0	0.25	912000	0	-326620
0	0	0.25	920000	0	-323175
0	0	0.25	928000	0	-319785
0	0	0.25	936000	0	-316462
0	0	0.25	944000	0	-313223
0	0	0.25	952000	0	-310056
0	0	0.25	960000	0	-306968
0	0	0.25	968000	0	-303939
0	0	0.25	976000	0	-300969
0	0	0.25	984000	0	-298055
0	0	0.25	992000	0	-295198
0	0	0.25	1e+06	0	-292394
0	0	0.25	1.008e+06	0	-289644
0	0	0.25	1.016e+06	0	-286945
0	0	0.25	1.024e+06	0	-284298
0	0	0.28125	0	2600	-541661
0	0	0.28125	8000	2600	-541667
0	0	0.28125	16000	2600	-541593
0	0	0.28125	24000	2600	-541532
0	0	0.28125	32000	2600	-541390
0	0	0.28125	40000	2600	-541262
0	0	0.28125	48000	2600	-541052
0	0	0.28125	56000	2600	-540856
0	0	0.28125	64000	2600	-540579
0	0	0.28125	72000	2600	-540315
0	0	0.28125	80000	2600	-539970
0	0	0.28125	88000	2600	-539639
0	0	0.28125	96000	2600	-539226
0	0	0.28125	104000	2600	-538827
0	0	0.28125	112000	2600	-538347
0	0	0.28125	120000	2600	-537880
0	0	0.28125	128000	2600	-537333
0	0	0.28125	136000	2600	-536798
0	0	0.28125	144000	2600	-536183
0	0	0.28125	152000	2600	-535581
0	0	0.28125	160000	2600	-534898
0	0	0.28125	168000	2600	-534229
0	0	0.28125	176000	2600	-533478
0	0	0.28125	184000	2600	-532741
0	0	0.28125	192000	2600	-531923
0	0	0.28125	200000	2600	-531118
0	0	0.28125	208000	2600	-530233
0	0	0.28125	216000	2600	-529360
0	0	0.28125	224000	2600	-528407
0	0	0.28125	232000	2600	-527466
0	0	0.28125	240000	2600	-526446
0	0	0.28125	248000	2600	-525438
0	0	0.28125	256000	2600	-524350
0	0	0.28125	264000	2600	-523274
0	0	0.28125	272000	2600	-522118
0	0	0.28125	280000	2600	-520975
0	0	0.28125	288000	2600	-519752
0	0	0.28125	296000	2600	-518541
0	0	0.28125	304000	2600	-517250
0	0	0.28125	312000	2600	-515972
0	0	0.28125	320000	2600	-514613
0	0	0.28125	328000	2600	-513267
0	0	0.28125	336000	2600	-511841
0	0	0.28125	344000	2600	-510428
0	0	0.28125	352000	2600	-508934
0	0	0.28125	360000	2600	-507453
0	0	0.28125	368000	2600	-505891
0	0	0.28125	376000	2600	-504343
0	0	0.28125	384000	2600	-502714
0	0	0.28125	392000	2600	-501098
0	0	0.28125	400000	2600	-499401
0	0	0.28125	408000	2600	-497717
0	0	0.28125	416000	2600	-495953
0	0	0.28125	424000	2600	-494202
0	0	0.28125	432000	2600	-492370
0	0	0.28125	440000	2600	-490551
0	0	0.28125	448000	2600	-488651
0	0	0.28125	456000	2600	-486765
0	0	0.28125	464000	2600	-484797
0	0	0.28125	472000	2600	-482843
0	0	0.28125	480000	2600	-480808
0	0	0.28125	488000	2600	-478785
0	0	0.28125	496000	2600	-476682
0	0	0.28125	504000	2600	-474593
0	0	0.28125	512000	2600	-472424
0	0	0.28125	520000	2600	-470267
0	0	0.28125	528000	2600	-468029
0	0	0.28125	536000	2600	-465803
0	0	0.28125	544000	2600	-463498
0	0	0.28125	552000	2600	-461207
0	0	0.28125	560000	2600	-458837
0	0	0.28125	568000	2600	-456479
0	0	0.28125	576000	2600	-454043
0	0	0.28125	584000	2600	-451618
0	0	0.28125	592000	2600	-449111
0	0	0.28125	600000	2600	-446616
0	0	0.28125	608000	2600	-444037
0	0	0.28125	616000	2600	-441470
0	0	0.28125	624000	2600	-438821
0	0	0.28125	632000	2600	-436184
0	0	0.28125	640000	2600	-433470
0	0	0.28125	648000	2600	-430767
0	0	0.28125	656000	2600	-427987
0	0	0.28125	664000	2600	-425223
0	0	0.28125	672000	2600	-422381
0	0	0.28125	680000	2600	-419553
0	0	0.28125	688000	2600	-416652
0	0	0.28125	696000	2600	-413763
0	0	0.28125	704000	2600	-410796
0	0	0.28125	712000	2600	-407841
0	0	0.28125	720000	2600	-404808
0	0	0.28125	728000	2600	-401784
0	0	0.28125	736000	2600	-398674
0	0	0.28125	744000	2600	-395575
0	0	0.28125	752000	2600	-392390
0	0	0.28125	760000	2600	-389214
0	0	0.28125	768000	2600	-385949
0	0	0.28125	776000	2600	-382694
0	0	0.28125	784000	2600	-379349
0	0	0.28125	792000	2600	-376015
0	0	0.28125	800000	2600	-372591
0	0	0.28125	808000	2600	-369183
0	0	0.28125	816000	2600	-365697
0	0	0.28125	824000	2600	-362228
0	0	0.28125	832000	2600	-358684
0	0	0.28125	840000	2600	-355155
0	0	0.28125	848000	2600	-351585
0	0	0.28125	856000	2600	-348041
0	0	0.28125	864000	2600	-344467
0	0	0.28125	872000	0	-340921
0	0	0.28125	880000	0	-337381
0	0	0.28125	888000	0	-333879
0	0	0.28125	896000	0	-330388
0	0	0.28125	904000	0	-326938
0	0	0.28125	912000	0	-323531
0	0	0.28125	920000	0	-320183
0	0	0.28125	928000	0	-316896
0	0	0.28125	936000	0	-313675
0	0	0.28125	944000	0	-310540
0	0	0.28125	952000	0	-307476
0	0	0.28125	960000	0	-304489
0	0	0.28125	968000	0	-301556
0	0	0.28125	976000	0	-298677
0	0	0.28125	984000	0	-295851
0	0	0.28125	992000	0	-293076
0	0	0.28125	1e+06	0	-290351
0	0	0.28125	1.008e+06	0	-287675
0	0	0.28125	1.016e+06	0	-285048
0	0	0.28125	1.024e+06	0	-282468
0	0	0.3125	0	2600	-541661
0	0	0.3125	8000	2600	-541667
0	0	0.3125	16000	2600	-541592
0	0	0.3125	24000	2600	-541529
0	0	0.3125	32000	2600	-541385
0	0	0.3125	40000	2600	-541253
0	0	0.3125	48000	2600	-541040
0	0	0.3125	56000	2600	-540839
0	0	0.3125	64000	2600	-540557
0	0	0.3125	72000	2600	-540287
0	0	0.3125	80000	2600	-539936
0	0	0.3125	88000	2600	-539598
0	0	0.3125	96000	2600	-539178
0	0	0.3125	104000	2600	-538770
0	0	0.3125	112000	2600	-538281
0	0	0.3125	120000	2600	-537804
0	0	0.3125	128000	2600	-537246
0	0	0.3125	136000	2600	-536700
0	0	0.3125	144000	2600	-536073
0	0	0.3125	152000	2600	-535459
0	0	0.3125	160000	2600	-534763
0	0	0.3125	168000	2600	-534079
0	0	0.3125	176000	2600	-533314
0	0	0.3125	184000	2600	-532561
0	0	0.3125	192000	2600	-531727
0	0	0.3125	200000	2600	-530906
0	0	0.3125	208000	2600	-530003
0	0	0.3125	216000	2600	-529112
0	0	0.3125	224000	2600	-528140
0	0	0.3125	232000	2600	-527181
0	0	0.3125	240000	2600	-526140
0	0	0.3125	248000	2600	-525112
0	0	0.3125	256000	2600	-524002
0	0	0.3125	264000	2600	-522904
0	0	0.3125	272000	2600	-521726
0	0	0.3125	280000	2600	-520559
0	0	0.3125	288000	2600	-519311
0	0	0.3125	296000	2600	-518076
0	0	0.3125	304000	2600	-516759
0	0	0.3125	312000	2600	-515455
0	0	0.3125	320000	2600	-514069
0	0	0.3125	328000	2600	-512696
0	0	0.3125	336000	2600	-511242
0	0	0.3125	344000	2600	-509799
0	0	0.3125	352000	2600	-508276
0	0	0.3125	360000	2600	-506765
0	0	0.3125	368000	2600	-505172
0	0	0.3125	376000	2600	-503592
0	0	0.3125	384000	2600	-501930
0	0	0.3125	392000	2600	-500281
0	0	0.3125	400000	2600	-498551
0	0	0.3125	408000	2600	-496833
0	0	0.3125	416000	2600	-495033
0	0	0.3125	424000	2600	-493246
0	0	0.3125	432000	2600	-491378
0	0	0.3125	440000	2600	-489521
0	0	0.3125	448000	2600	-487583
0	0	0.3125	456000	2600	-485658
0	0	0.3125	464000	2600	-483650
0	0	0.3125	472000	2600	-481655
0	0	0.3125	480000	2600	-479578
0	0	0.3125	488000	2600	-477512
0	0	0.3125	496000	2600	-475365
0	0	0.3125	504000	2600	-473231
0	0	0.3125	512000	2600	-471021
0	0	0.3125	520000	2600	-468820
0	0	0.3125	528000	2600	-466536
0	0	0.3125	536000	2600	-464262
0	0	0.3125	544000	2600	-461912
0	0	0.3125	552000	2600	-459575
0	0	0.3125	560000	2600	-457163
0	0	0.3125	568000	2600	-454762
0	0	0.3125	576000	2600	-452278
0	0	0.3125	584000	2600	-449805
0	0	0.3125	592000	2600	-447244
0	0	0.3125	600000	2600	-444693
0	0	0.3125	608000	2600	-442056
0	0	0.3125	616000	2600	-439429
0	0	0.3125	624000	2600	-436721
0	0	0.3125	632000	2600	-434026
0	0	0.3125	640000	2600	-431257
0	0	0.3125	648000	2600	-428500
0	0	0.3125	656000	2600	-425670
0	0	0.3125	664000	2600	-422855
0	0	0.3125	672000	2600	-419966
0	0	0.3125	680000	2600	-417091
0	0	0.3125	688000	2600	-414143
0	0	0.3125	696000	2600	-411205
0	0	0.3125	704000	2600	-408185
0	0	0.3125	712000	2600	-405175
0	0	0.3125	720000	2600	-402080
0	0	0.3125	728000	2600	-398992
0	0	0.3125	736000	2600	-395810
0	0	0.3125	744000	2600	-392636
0	0	0.3125	752000	2600	-389369
0	0	0.3125	760000	2600	-386108
0	0	0.3125	768000	2600	-382759
0	0	0.3125	776000	2600	-379420
0	0	0.3125	784000	2600	-375992
0	0	0.3125	792000	2600	-372575
0	0	0.3125	800000	2600	-369074
0	0	0.3125	808000	2600	-365595
0	0	0.3125	816000	2600	-362054
0	0	0.3125	824000	2600	-358536
0	0	0.3125	832000	2600	-354963
0	0	0.3125	840000	2600	-351411
0	0	0.3125	848000	2600	-347846
0	0	0.3125	856000	0	-344314
0	0	0.3125	864000	0	-340781
0	0	0.3125	872000	0	-337284
0	0	0.3125	880000	0	-333819
0	0	0.3125	888000	0	-330400
0	0	0.3125	896000	0	-327013
0	0	0.3125	904000	0	-323671
0	0	0.3125	912000	0	-320382
0	0	0.3125	920000	0	-317149
0	0	0.3125	928000	0	-313978
0	0	0.3125	936000	0	-310869
0	0	0.3125	944000	0	-307838
0	0	0.3125	952000	0	-304873
0	0	0.3125	960000	0	-301978
0	0	0.3125	968000	0	-299134
0	0	0.3125	976000	0	-296340
0	0	0.3125	984000	0	-293594
0	0	0.3125	992000	0	-290897
0	0	0.3125	1e+06	0	-288247
0	0	0.3125	1.008e+06	0	-285643
0	0	0.3125	1.016e+06	0	-283084
0	0	0.3125	1.024e+06	0	-280570
0	0	0.34375	0	2600	-541661
0	0	0.34375	8000	2600	-541667
0	0	0.34375	16000	2600	-541591
0	0	0.34375	24000	2600	-541526
0	0	0.34375	32000	2600	-541379
0	0	0.34375	40000	2600	-541244
0	0	0.34375	48000	2600	-541027
0	0	0.34375	56000	2600	-540821
0	0	0.34375	64000	2600	-540533
0	0	0.34375	72000	2600	-540257
0	0	0.34375	80000	2600	-539899
0	0	0.34375	88000	2600	-539552
0	0	0.34375	96000	2600	-539123
0	0	0.34375	104000	2600	-538706
0	0	0.34375	112000	2600	-538207
0	0	0.34375	120000	2600	-537719
0	0	0.34375	128000	2600	-537150
0	0	0.34375	136000	2600	-536592
0	0	0.34375	144000	2600	-535951
0	0	0.34375	152000	2600	-535323
0	0	0.34375	160000	2600	-534612
0	0	0.34375	168000	2600	-533913
0	0	0.34375	176000	2600	-533132
0	0	0.34375	184000	2600	-532362
0	0	0.34375	192000	2600	-531511
0	0	0.34375	200000	2600	-530671
0	0	0.34375	208000	2600	-529748
0	0	0.34375	216000	2600	-528838
0	0	0.34375	224000	2600	-527845
0	0	0.34375	232000	2600	-526864
0	0	0.34375	240000	2600	-525801
0	0	0.34375	248000	2600	-524750
0	0	0.34375	256000	2600	-523616
0	0	0.34375	264000	2600	-522494
0	0	0.34375	272000	2600	-521290
0	0	0.34375	280000	2600	-520098
0	0	0.34375	288000	2600	-518823
0	0	0.34375	296000	2600	-517560
0	0	0.34375	304000	2600	-516215
0	0	0.34375	312000	2600	-514882
0	0	0.34375	320000	2600	-513467
0	0	0.34375	328000	2600	-512063
0	0	0.34375	336000	2600	-510577
0	0	0.34375	344000	2600	-509103
0	0	0.34375	352000	2600	-507546
0	0	0.34375	360000	2600	-506002
0	0	0.34375	368000	2600	-504375
0	0	0.34375	376000	2600	-502760
0	0	0.34375	384000	2600	-501062
0	0	0.34375	392000	2600	-499377
0	0	0.34375	400000	2600	-497609
0	0	0.34375	408000	2600	-495852
0	0	0.34375	416000	2600	-494014
0	0	0.34375	424000	2600	-492187
0	0	0.34375	432000	2600	-490278
0	0	0.34375	440000	2600	-488380
0	0	0.34375	448000	2600	-486400
0	0	0.34375	456000	2600	-484432
0	0	0.34375	464000	2600	-482381
0	0	0.34375	472000	2600	-480341
0	0	0.34375	480000	2600	-478218
